-100,-441.9999999658,-813.9999999286,-100,-100,-100,-321.99999997780003,-100,-501.99999979899997,-100,-100,-100,-100,-100,-100,-100,-100,-318.8272793187452,-100,-100,-100,-258.6198269693231,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-365.99395904835575,-100,-100,-100,-100,-100,-405.999995716
-100,-100,-100,-100,-100,-100,-641.19999977152,-100,-100,-100,-100,-100,-100,-100,-100,-100,-486.82727610497506,-342.46652072068446,-100,-100,-100,-341.603248,-100,-100,-234.5715166050571,-534.8272794076897,-269.7265851411327,-100,-100,-378.46987755569205,-100,-100,-100,-100,-100,-100,-100,-100,-100,-789.9999993207999
-100,-100,-100,-100,-417.99999093700006,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-474.82727910034515,-100,-162.4961554267253,-100,-100,-100,-300.2552377740387,-100,-100,-100,-185.2408554672961,-100,-170.15618970649967,-100,-100,-100,-100,-100,-100,-100,-813.9999997479999
-100,-501.99999979899997,-100,-100,-100,-478,-100,-100,-100,-609.999999745,-100,-100,-100,-100,-308.2299298829112,-100,-100,-100,-100,-100,-258.5577255494302,-100,-100,-100,-100,-100,-100,-293.240854484496,-209.46552829238925,-100,-100,-100,-100,-100,-100,-100,-100,-100,-389.68383288856256,-953.1999985827999
-100,-100,-597.9999993028,-100,-453.9999927784,-513.999998758,-477.99999792099993,-100,-100,-100,-100,-462.45715639300244,-417.639999968236,-417.99999955479996,-549.999999775,-100,-100,-305.40257302072735,-100,-100,-377.60324233689374,-306.64278313600005,-100,-100,-100,-100,-100.99957292334022,-98.33632281645627,-414.55772316262806,-136.70474463798467,-100,-100,-40.95272978547675,-100,-100,-100,-42.73216710284649,-293.5467618872266,-100,-658.0044964910376
-705.9999999724,-100,-100,-100,-100,-100,-799.5999996001599,-100,-100,-100,-381.99999915399997,-100,-390.82727875262157,-100,-100,-100,-100,-100,-100,-100,-100,-625.6200402258837,-100,-100,-100,-197.19517272843964,-100,-100,-100,-100,-49.60000000504,-100,-166,-100,-100,-100,-100,-100,-100,-474.10377282697607
-100,-693.9999967329999,-100,-645.9999992356,-100,-100,-402.9759990913744,-100,-344.5402622086684,-100,-100,-100,-100,-585.999999757,-100,-344.72525427763736,-100,-269.60324749119025,-100,-100,-169.8712437315436,-100,-229.48208431577714,-668.7758022479843,-114.55843601101384,-100,-287.5551936211347,-353.32757824839587,-100,-100,-100,-100,-413.1440234924928,-100,-100,-100,-100,-100,-47.121327085057025,-679.5040034091903
-453.9999927784,-100,-100,-100,-100,-100,-354.97599643063836,-100,-390.66136000393385,-100,-414.8272732026269,-100,-100,-100,-100,-100,-100,-100,-100,-100,-537.9999999562,-100,-270.55843577368785,-100,-100,-100,-450.6169719833465,-100,-221.6838386277555,-77.31517649901002,-44.00259054934174,-100,-47.64243911282403,-41.108735253597715,-44.356,-40.315817108428725,-100,-43.37977606032072,-100,-314.33632356540875
-100,-297.99999998019996,-100,-100,-100,-474.45715614820244,-100,-100,-100,-100,-100,-100,-100,-321.999999334,-693.999998218,-100,-100,-100,-100,-65.25871066811641,-197.9939592835558,-307.8813820932311,-100,-100,-413.1440234924928,-100,-110.30474505414469,-330.49615511028026,-100,-100,-100,-149.6025905189407,-100,-100,-59.22759164440929,-100,-208.45944814082088,-100,-220.46021417466778,-209.85629740278358
-100,-100,-645.9999992356,-100,-330.8272795096898,-100,-330.82727835555335,-465.99999666939993,-100,-693.999999703,-365.18862985922533,-100,-269.3957520448236,-438.6239099267073,-245.60324792719837,-213.89325123766662,-100,-100,-100,-402.5577260251034,-100,-43.15762463156979,-100,-342.55772107692576,-100,-269.32757834069935,-100,-100,-100,-100,-113.14892548877346,-100,-44.14267395047101,-100,-100,-100,-100,-100,-100,-138.67861119999998
-100,-525.9999961233999,-717.999991348,-100,-100,-355.55365028536994,-282.82727960682064,-100,-100,-691.239999813064,-281.18863040112717,-273.999999913,-100,-100,-100,-100,-378.76935999999995,-246.7759684379776,-100,-138.75173439999998,-100,-100,-186.99252435653563,-100,-100,-100,-186.85861119999998,-42.15272978187675,-100,-100,-284.16591327694664,-100,-78.50331234945571,-26.7208,-28.270519351223793,-100,-100,-100,-100,-100
-100,-417.99999904599997,-560.3103996226432,-100,-100,-198.45716177860243,-421.95999969323196,-100,-100,-298,-100,-329.07501238268344,-100,-330.5577259098245,-78.57151670234273,-365.3977478590391,-100,-100,-100,-100,-125.24085601329611,-101.42013540786289,-100,-100,-100,-100,-74.81028701995649,-148.95272946147674,-100,-100,-100,-100,-100,-100,-100,-43.731840013013645,-25.041116220093517,-271.8024344742324,-198.84638559999996,-309.2272809187215
-441.999995212,-100,-100,-238,-100,-100,-309.999999979,-258.0419950427412,-100,-100,-257.0417501879706,-100,-689.075313524848,-100,-425.6481518766506,-137.99395936755582,-173.08411038842766,-100,-100,-100,-100,-100,-100,-100,-100,-87.40876989606402,-100,-100,-43.56463984449538,-100,-100,-81.7593999508785,-23.26259167495057,-100,-100,-100,-100,-100,-100,-195.56078186362691
-100,-677.1999988407999,-100,-318.4189459686404,-100,-100,-100,-501.99999943719996,-100,-100,-575.4263382618248,-501.99999943719996,-100,-417.64,-100,-100,-100,-100,-100,-510.46987001751614,-162.18991461451913,-272.8595991286469,-414.6382119557128,-148.3569935726457,-100,-100,-100,-352.98687829779306,-42.25944861023715,-162.63686862235937,-304.71113225774354,-100,-246.55414460980862,-100,-100,-100,-23.295837902644855,-26.20420328756814,-100,-413.19999998272
-528.3320022125051,-442,-272.8624686821871,-354.45716302375706,-385.6961553674044,-100,-100,-493.10690365629625,-509.397748022471,-304.06987532967617,-420.2753165327558,-210.63821193185754,-100,-258.55843601246966,-462.52584027678773,-341.39774894647104,-100,-100,-461.9939593845479,-42.64723176060279,-605.1440195756928,-256.9995697409402,-100,-100,-100.40211982368012,-41.16463985169538,-44.0463856,-84.23980386157349,-56.93152855853707,-53.77169984043401,-100,-23.37631457834715,-51.91767549699858,-100,-100,-233.25070687117557,-88.66160535491801,-45.95563012028282,-43.86614063857339,-864.6969652841401
