-722.3186207770791,-633.9988177253703,-792.4144765277069,-417.99999904599997,-531.7863453810768,-549.9998708500202,-777.8878093145667,-569.5929978140974,-710.7977792753642,-472.7096539535066,-100,-648.3605113482386,-100,-574.180019725724,-452.1852018164037,-508.34842652779093,-330.46152813397225,-460.57365917600526,-270.5797207210612,-317.57373647072944,-423.83670853847883,-352.3380387360982,-268.6446504317702,-100,-268.5080090230756,-100,-337.6894690795512,-160.81262428100294,-256.32256478678045,-100,-155.93926796530468,-95.70871811821888,-155.56708342150597,-167.64537335901167,-100,-100.22537543564155,-29.181410864054705,-100,-40.26255271997631,-687.6255799059043
-489.9937117308949,-393.9924929253822,-680.4292176881953,-594.1853241905766,-465.99495564062977,-100,-616.4037427517638,-722.8801525933742,-100,-634.5479247439321,-564.8813478868168,-513.9999790516006,-494.95958160966995,-553.4737776500556,-100,-530.8689686381351,-520.8946866288849,-353.09966313774,-394.5174894917453,-425.8573629726262,-318.9683304471557,-112.70455534306936,-100,-432.9866230871144,-100,-267.03622452955693,-196.3461352816533,-305.8725256325493,-100,-460.4654432910237,-150.86745799555828,-67.2703499793273,-198.05563698539407,-76.1661093395408,-40.94197157763642,-136.25104590701665,-44.60807518636479,-100,-100,-723.944884657164
-453.99998991100006,-452.5766196410448,-760.8501092796068,-633.9420003667935,-559.1434433372627,-563.3474447288394,-391.1655405092016,-305.1445605366679,-518.365743924899,-632.6211197668392,-523.019688605336,-584.3689722970819,-500.4551569707752,-599.9313644824139,-316.96678766613286,-477.75887815988034,-336.5644462072478,-527.0678222084708,-366.2685975425849,-401.3764564410364,-305.56151042160457,-100,-344.44695486322644,-366.26177855637627,-298.4672400685544,-100,-111.40951082622644,-100,-100.18074995115026,-88.14594016647025,-43.42860197115348,-69.05362101353997,-100,-201.27349229734597,-136.41283096566474,-201.15531970519157,-64.37419218161467,-40.90962130128265,-113.29899884829351,-840.5877907947497
-100,-615.072019812173,-633.9872394246186,-623.0695441883522,-100,-725.8442281843478,-592.3863731639774,-585.7459223396193,-601.0096117990022,-654.8654194730302,-380.77303488331023,-437.1243212716514,-610.9324907698119,-498.66874811125973,-398.41176808906107,-316.82613638396253,-490.8665718593791,-311.8326661694059,-397.916402898516,-292.19223957852546,-100,-81.40742196496032,-328.8270761872599,-337.96394485370223,-157.9153184249333,-227.7854121711647,-172.41808951091122,-277.7191098820344,-179.9032198484341,-226.99350330820462,-293.3840310185275,-87.89007435422747,-63.47098448060278,-61.48955283939321,-72.1855576198431,-30.886198741132073,-56.90755071953613,-12.766275961104437,-37.35414865774591,-667.0652767560211
-705.9905976816892,-695.8255848519948,-552.064119254347,-613.3506376817875,-527.1970498360608,-649.0116212794318,-719.2433210157508,-414.45623633927903,-466,-450.60552240866855,-488.97964447831555,-596.8905084028916,-317.00177773782485,-100,-256.5012669058507,-261.68220942479894,-241.4162915332585,-198.4615306579665,-414.645756547866,-292.5406226114885,-282.0219562492525,-230.4109986521492,-211.0673201149249,-347.2625774498743,-196.68153849429214,-250.74402294347624,-285.26238729382027,-381.2692399824602,-100,-208.1771877648684,-102.62874967309821,-268.63955766945804,-160.38365140041822,-8.746173174533679,-77.45520310248439,-111.3211435194552,-26.07101541200275,-3.7909638069893203,-43.2642961103526,-605.9716033905582
-744.4218162836858,-697.0060752737652,-564.3967720614096,-622.8920066350819,-100,-563.7592108110616,-664.7726071712375,-486.52791038591954,-506.6300786525958,-213.9999999886,-478.950368293207,-498.83761480524015,-261.05512993869,-220.81953533677165,-299.92168034260607,-453.67436033361486,-208.66651211503307,-184.66330372312547,-258.79966822716835,-353.7018344023704,-100,-268.4062430873324,-249.13899905790473,-291.68752929781476,-235.01289985704688,-142.4511830605738,-284.25729467336566,-120.16364034870438,-61.32099104217605,-131.46848379434226,-193.1022127461584,-39.2545402269538,-90.94053624400361,-230.06263391637822,-170.36687419729435,-17.204405084333576,-24.005915318222552,-41.02641763293483,-23.72146377299503,-567.5231295469932
-708.1206651005718,-680.1205049147334,-648.4899330313033,-671.8897779879057,-487.23507142323405,-402.67645378952034,-353.28020161183883,-522.1282540057415,-566.9412045474775,-721.8963267516696,-328.4166855921009,-353.0013929218911,-403.29606967560267,-362.99699532242323,-220.52005332280942,-476.63839727804367,-518.5996210616343,-394.4504221791931,-342.6166906429298,-129.72495640450893,-205.326551869128,-392.82436890949583,-223.8880295346126,-298.2781152866718,-91.75971716915824,-225.33529707765638,-246.80469049797358,-17.847222396085158,-148.85368207943807,-119.2457705243551,-100,-76.0037971765942,-152.00441003527754,-19.0655080220078,-218.6020155622083,-33.032708306606985,-6.737646512320661,-5.553750236896354,-42.82125621277449,-645.7884478331036
-683.5449744297028,-637.3697416920384,-571.0429329511495,-614.9136526155855,-512.6213921070106,-445.25120850856115,-591.9494159033819,-480.6318508391192,-371.06094241692824,-347.37772512589197,-479.9905676890228,-412.57454986279123,-364.80213871725266,-422.67953688582276,-301.8769580891026,-474.86910289281496,-354.60382698602115,-166.85541377507252,-258.8579380788611,-40.91336942234395,-251.42405645048436,-100,-99.54301869042388,-204.33877832059716,-206.6015764928594,-223.78205334150786,-136.20849192732186,-48.508213681994484,-40.31937489894174,-46.5238031088348,-8.38001590377314,-100.42859621265535,-32.5076891487078,-100,-52.33015355070578,-184.2771506030907,-19.370468057708525,-76.3555667488493,-27.605067854733946,-785.8625991832344
-522.0242313728447,-602.6217740183973,-629.1426454764147,-482.203951486008,-458.80000121008,-613.9227109689803,-433.2794926644058,-400.90959526632525,-329.7812061607201,-336.91607164953837,-371.94494119901253,-386.641409677779,-395.7555108143132,-424.4816100289893,-390.56566225216176,-355.4303804237367,-201.17326257160155,-367.5308506707253,-369.32548684932954,-162.82861409269063,-228.5302713124006,-300.05277744852646,-239.53188396245196,-100.42859619405428,-150.73513227682454,-101.44108331341664,-54.918924988743534,-73.31238045402743,-19.136326188967814,-94.30495806944916,-11.143840635670557,-84.24506707726081,-143.15136925767604,-53.20498497119422,-157.90667832348873,-10.831011714717263,-15.227741400778346,-16.14255400560124,-14.851456131330872,-180.61648231408333
-604.0656927074648,-668.212289039716,-534.3211341837443,-618.7825966204717,-642.8455338094789,-533.435625366379,-634.8701295280931,-506.3819543464104,-480.3575721902844,-525.999999787,-419.93537899572163,-401.25785818259135,-593.5546373489301,-254.35556681355126,-508.43219304301647,-306.6039462715978,-253.50286864048564,-203.5150341885556,-211.42815642424077,-149.34882978280385,-380.1308819697159,-28.706584085855056,-206.06398312559048,-237.87152822555436,-138.44722039550658,-199.54800619028552,-102.16073795019456,-48.762882530039086,-56.842324086926794,-43.46188281107892,-77.95070958935587,-60.53910398283237,-19.643533164771817,-17.899828739272714,-26.228991946030277,-102.45304211416601,-140.7640495780613,-33.70484465626183,-14.56398657049878,-770.0713067711578
