-100,-429.999999967,-453.99998991100006,-471.2344374302314,-493.7024312241808,-350.4462424452961,-294.73119822794604,-434.0234466803977,-100,-694.4105920514739,-409.48254212688744,-258.2131709435786,-138.00147488220165,-317.7991981359685,-549.7490640284999,-424.90357217202563,-312.95018447696197,-100,-186.43072379678463,-282.05679058949255,-269.2628075998571,-89.1124360061814,-52.38055088627911,-125.2025657991187,-100,-98.44450016000266,-101.06832151392432,-184.8348520727306,-42.3660145217459,-100,-100,-82.31421509229708,-40.58141559569117,-63.21508869631988,-49.56622722462809,-15.059552445606474,-12.972052298127677,-236.3672238026845,-44.73885808937811,-690.955694726819
-525.999994036,-377.3821887944333,-603.376279696968,-100,-451.65021986463387,-536.379819827365,-297.999999901,-501.7653128305618,-100,-550.0869098043078,-353.7158805195698,-161.2703862744013,-555.3579014671132,-416.13691873761627,-100,-426.620068255376,-303.4604671937342,-297.6052569994704,-100,-43.82049005839156,-46.62572100734913,-100,-113.43980441947927,-100,-100,-125.43980441707878,-317.207987146533,-100,-100,-29.6562473415363,-100,-149.90166027178265,-65.37773406924876,-100,-46.66788051411647,-46.51858504172453,-52.60503188779869,-100,-100,-138.4403680014868
-595.2178574116058,-100,-522.7242344343389,-100,-100,-368.09883587003577,-100,-349.4921812012896,-100,-202.39232582988322,-466.172301091574,-342.50493279596975,-100,-50.800000000000004,-100,-64.82962475903781,-190.81131984702728,-196.4287347526722,-396.59446099056845,-100,-160.8290067044233,-208.9752328545723,-245.6421585633696,-365.36904682472067,-110.39631866194543,-164.83537238152448,-134.8743632478808,-100,-24.377436429103433,-22.81746034713032,-49.29783324594112,-100,-100,-100,-19.92546436058869,-12.046122651156685,-33.75811727070621,-100,-100,-568.0136971727653
-417.99999710619994,-615.7617279247245,-234.58164825075374,-575.0344440226224,-198.48998367493124,-100,-100,-100,-460.49348620119684,-100,-472.32654922849724,-270.4307238229569,-100,-175.12,-269.35401241132604,-100,-64.83417492360465,-100,-100,-44.729601519643964,-152.2810983443676,-275.4011108417281,-128.06917332862653,-114.832,-100,-52.58648352417737,-47.186483678077366,-172.90530467449474,-32.71557860498018,-188.17174695895514,-50.993748975058814,-125.3888874234772,-38.62006679979072,-174.39571049705643,-100,-55.87250607400425,-20.30295313581926,-44.749140085399866,-100,-310.8412025894845
-100,-304.3380567733115,-100,-408.45211072940646,-276.1380963993923,-100,-238,-455.08761409696604,-331.8591470968714,-246.72654694804723,-204.72116915951787,-319.7654602259391,-292.82962134194736,-318.7882975638326,-158.34028237361292,-127.73864200341504,-150.67566908832538,-100,-113.39446100143347,-161.36904728329804,-43.350016220059594,-365.068319116759,-103.95015281740012,-80.35405901300729,-22.17368643455508,-160.90530452123562,-100,-96.59585762652861,-100,-50.941914218093615,-100,-100,-21.52365600837071,-52.58499128756945,-19.79130836343366,-44.75030820464228,-100,-45.2144848,-13.82706735936909,-361.1263024389014
-414.4846984523568,-465.16725041478895,-500.00041403979185,-245.6950939295465,-102.58165201275371,-510.6966399942495,-345.3151133027492,-100,-415.69286945953155,-364.66747411379833,-478.16789897078615,-505.12525437353145,-77.63098151320064,-100,-195.33098499754087,-137.20799299836804,-257.793652963895,-100,-191.18580285090087,-100,-113.8367843496384,-43.92344132870711,-100,-56.32881479238441,-259.1634603002196,-108.48649713814106,-50.750931557306785,-100,-44.86788051663647,-44.98319288974662,-89.01071564951346,-26.379613848158105,-100,-100,-100,-49.60503235719792,-100,-50.257906305748506,-25.884666882150622,-569.0252447630833
-576.033421444302,-381.05254394309816,-468.616714364333,-278.22835612601233,-657.6504409856334,-168.68183208625362,-228.71388887282336,-100,-100,-100,-173.2470912171832,-322,-100,-323.3800400398401,-292.7227634275249,-209.20256542784796,-262.68380694578906,-113.43980430524093,-83.30225447361826,-100,-48.12033412820967,-100,-52.57138478759646,-20.345235149861317,-186.6872973614278,-77.11164514187311,-137.24790300438954,-44.57327692074268,-33.19153325075867,-44.80503204691869,-69.15550050389137,-26.32519995732045,-43.99448530058748,-44.16255673868391,-100,-51.581026915559484,-100,-40.634577061056014,-20.133222282679935,-176.91383244750273
-477.99999792099993,-467.86747740727014,-100,-668.1894389943072,-154.14776380749,-383.8976162670593,-498.7915354416918,-90.90242123267183,-604.6355981192936,-241.0133853090808,-366.5196675282993,-426.79977279999997,-225.99999998739997,-225.8424462333411,-454.4026596954794,-100,-51.80536479896723,-88.79888582853671,-48.16314934235925,-77.0683217375591,-305.92820765597963,-52.84881561471514,-157.35428599204727,-100,-39.881228741353006,-67.39082330206006,-100.83485324873062,-10.40328313448946,-73.15048221858846,-13.849221082194562,-47.032000000000004,-39.28779091178578,-103.08569703174773,-25.906399006665392,-100,-45.36592,-54.745745514575624,-27.968606960618388,-32.78881005331593,-222.74306296391853
-554.1861291275461,-388.9880615869001,-100,-294.6735982284702,-401.1244281607176,-374.0488170102716,-535.6114218060524,-367.92793983369364,-43.271372283222966,-225.96161307931817,-310.7626656793609,-172.9953980488701,-465.1118890328854,-337.05388255000696,-220.8026834079743,-100,-407.03383896475964,-35.133795584182224,-113.64060970341495,-65.11243607818139,-137.06832077268706,-41.333761994832166,-172.79888465253669,-114.33376,-23.168262913086174,-21.992835702562466,-100,-100,-18.826689230546062,-19.114023343072454,-13.902898689643566,-56.166351999999996,-42.70726998211794,-26.87972623734935,-14.324722382801951,-19.68693497591559,-44.12490587871226,-25.97543784402666,-100,-318.2923128850434
-210.69289737760008,-424.38528205687146,-600.3362200586464,-100,-366.620069095376,-42.630954899949494,-112.82962367591786,-173.9914915880923,-357.99415654333137,-173.9914915880923,-360.96579669873006,-107.65404936958046,-125.20256588984795,-100,-101.39446101823347,-100,-68.24487406503573,-17.309434440804026,-31.669663220742656,-126.5680139773055,-100,-47.800000000000004,-100,-46.8511010323997,-56.738857824437986,-55.15277697007184,-45.9880160204308,-73.40861632942644,-100,-149.39374855637445,-18.49227468144229,-43.22089016701625,-35.46087901871524,-13.816792600490487,-29.967951377314627,-58.45629129119648,-100,-34.48568524701899,-48.348241492283094,-331.136304773845
-100,-570.1122832016414,-439.2178541482094,-41.80256634854797,-461.2545160127477,-53.553080268387106,-510.5861110735208,-149.19791647763842,-148.97523293857233,-98.5121068034916,-331.78094434447326,-100,-327.350975288851,-157.59313100056917,-54.79672000000001,-321.77523300781195,-101.2210113631251,-59.65739749914391,-65.06924263947255,-26.140211935164476,-172.70483014897133,-50.27157114065269,-22.525503627160848,-82,-138.277866805401,-25.06048958347225,-48.927295044547186,-100,-40.710370972850896,-17.805358814680265,-122.40319733908854,-16.546549612310933,-44.57468583676212,-53.404794219543774,-100,-100,-27.4942982310471,-13.67480762125817,-24.293872684045766,-468.8999262042061
-366.7311962657632,-71.4839245998537,-100,-517.493069952529,-542.6359282277463,-258.5787580684401,-295.53472364169295,-100,-197.6421583432642,-100,-125.4131006124832,-180.50817419955402,-100,-100,-269.4713718757771,-100.92344129937602,-198.79672,-100,-186.050253730283,-55.73377444626945,-47.62408,-110.36701624059077,-19.43356191450156,-50.25052558819561,-26.94554398252756,-52.96235399890517,-100,-48.95272000510473,-48.107270026121405,-100,-59.79473855703411,-20.896835011829353,-52.02254560479775,-40.70822000577482,-10.428658103035653,-33.275878192933845,-25.57538474341472,-15.47207528793536,-53.272024004894796,-510.27425839760076
-688.412275633466,-270.77646355814994,-257.5530755226663,-502.73801694373407,-431.0952924864564,-100,-272.2067221724225,-138.5489193188613,-103.30874161426371,-228.59582408329834,-100,-185.12960088561994,-193.7522455132868,-164.25926212655972,-90.82091631684598,-233.1005625772192,-100,-65.75030817524228,-161.40291344269136,-112.88271981550076,-35.095325464856494,-44.26894516220703,-25.44695874420279,-21.19779553018648,-100,-25.82239803036327,-100,-26.6817084337079,-100,-102.56992,-7.241851873307142,-56.3554880516581,-43.02254560569775,-55.66767131087377,-47.26656670049712,-20.179276015752585,-29.208620917623648,-100,-59.66322400403368,-145.92821009501517
-366.7882951843875,-215.62261987889482,-280.3516633277442,-162.4308496713336,-124.75425626794265,-100,-267.46830447646477,-113.43980437109597,-370.6685136357304,-100,-235.17593612068453,-137.83412140031948,-100,-23.738162812526593,-63.19301380944067,-71.44324811489079,-100,-113.00469721138253,-104.99352126586896,-44.37670820886119,-40.776708282301186,-20.426637730244643,-20.297287715019625,-16.047579894964752,-164.04373641521767,-41.18648384907736,-172.4807139888941,-43.69026170971259,-100,-47.1567855902715,-28.600311781144853,-42.3243863377276,-42.16235425115952,-48.89266824400275,-28.24971303687296,-100,-100,-100,-35.31203647495549,-365.3445669884675
-100,-179.32748983758177,-45.029007858369894,-100,-395.3732131107825,-113.9570089486754,-186.77090128397063,-45.425721041549124,-52.829008900402705,-281.39446047600234,-115.17593613268455,-100,-63.84566953440589,-226,-242.453649707509,-66.32426482776836,-214.75585772470404,-31.54055117235669,-37.11376962798805,-55.19379334237579,-13.914221006976115,-45.47148563226106,-42.38648334820788,-28.543490036558364,-100,-100,-52.962353956571285,-14.936269719102846,-100,-46.160237269947736,-17.060731294236618,-56.26685918143077,-30.941566218158826,-35.267537467122544,-31.204224754012937,-33.65336131167782,-100,-100,-100,-244.68270338180483
-42.6290091911027,-282.586111100583,-172.74480143052998,-322.40690956042613,-453.71460841771534,-229.12765341544082,-46.362856322356514,-198.18488458224638,-236.96786737285058,-170.16411505343203,-230.5666089174751,-108.4255516701545,-164.121404719779,-19.49800491566142,-23.448148938589153,-16.45833638970607,-173.22101115017762,-98.16201551530898,-222.62128190773785,-30.181129118142294,-125.70862513411603,-42.37351848522771,-22.850504263166027,-21.856238957824836,-23.71321828291492,-30.061441700262044,-44.37215141059773,-58.86143656730697,-11.74718611398261,-61.45629160231801,-22.286966332497084,-48.12040000518797,-100,-47.65629153903384,-26.135286791470065,-49.75538804361901,-58.000000058800005,-100,-100,-64.99650438449255
-386.29471701836565,-346.4873847060825,-215.75064735289118,-323.1895105871223,-307.03270364457484,-100,-270.8357940838626,-40.798887358952854,-43.234854878225235,-67.38887635978176,-81.17327692368266,-50.30483258315126,-89.49973676931893,-78.30037659444025,-33.05365059498714,-62.65138639596729,-23.379944161580035,-320.0575143490756,-12.185645491596222,-20.299184511232223,-24.483624161909177,-21.2738830905364,-9.14989104201493,-103.67660891580593,-100,-29.565328178521295,-26.75725349550355,-25.628399359548308,-100,-20.942736183373206,-100,-14.892966978243985,-100,-27.556700411312683,-100,-26.69384313043229,-59.40479430303179,-100,-100,-402.5987057165312
-195.93040237710792,-456.5995488627375,-115.27915905817534,-104.02999289984236,-100,-111.13659858479605,-118.8808331890373,-156.6813992158838,-196.43450836401487,-86.1603582961647,-113.63098146280063,-33.25238761789695,-14.518549518567518,-84.51929204609681,-32.04396985427321,-29.784746105682,-71.32851738526439,-61.11928545471707,-100,-46.87439662055713,-47.867270005901595,-110.66609335324256,-52.306818740923646,-28.459094773870618,-48.56057748314896,-13.06635120309638,-12.304639109871154,-26.010432969952166,-19.573908654533067,-36.637567869505155,-56.21232772342747,-20.627378096051252,-52.634576513117295,-28.734984296064987,-51.06967606857756,-100,-100,-100,-100,-83.24564677254006
-257.1846092218253,-304.47919706218585,-186.43495826948921,-305.69894506483377,-69.22928656686685,-156.40799298744804,-257.1714523765921,-38.07399849177338,-131.35465041732556,-130.42610439160865,-235.6560985361718,-113.06832140995908,-40.58044379740908,-33.44361593261079,-52.07157121481817,-53.55901330228592,-10.317228414724566,-157.18631770689854,-45.2972654734494,-29.905247191811373,-20.344157826167837,-36.51714025031098,-17.978925581093065,-52.255158901480506,-14.221493422409253,-24.995612804481723,-56.96824204830974,-31.161218390645804,-27.99642627593354,-33.359328749989345,-46.67104888151021,-44.70350739125863,-20.063866240393686,-47.8730885791892,-100,-100,-100,-100,-100,-66.43884991199634
-125.5530794916462,-48.448,-12.336575774311015,-257.0557073331702,-100,-233.5530762066663,-147.3845540858034,-106.66357639676195,-191.85773133015232,-199.65328461329574,-89.92681230849516,-70.51138959125385,-104.63511717526424,-40.30341376347802,-38.20315157578583,-75.36774194087774,-14.89911459348274,-20.56380159117067,-19.65133521004733,-55.31344677506788,-57.929587048249466,-44.95277726077183,-55.39230281797431,-30.791299931850475,-20.309631374345443,-13.529817627485842,-9.774702881535259,-17.75445153944703,-52.12724326702187,-52.11340850723068,-25.102043922702535,-30.254739879939713,-100,-50.27308898866794,-44.83936333527279,-100,-100,-100,-100,-349.72302411481746
-258.4116595584078,-46.85024141289877,-209.1846092458253,-198.47689787981594,-253.81369824678399,-64.55832492008109,-125.54889068878194,-185.02524436062555,-176.29571666929553,-187.420708070329,-35.62441499293408,-43.19281564931168,-18.89804208756819,-41.19453555629428,-10.458893499027011,-64.34537162459576,-54.81071618216095,-17.465636176155414,-132.13737962452467,-69.736426550016,-17.553899884020773,-25.050818648464038,-37.7814037456736,-17.012119736171126,-20.397193276234013,-10.65204327056585,-16.24475553986249,-21.19285118388132,-51.697889464144986,-58.865276919646945,-58.10392000418962,-100,-73.0000001485,-55.292327835026676,-100,-100,-100,-100,-100,-171.79959127999322
-56.87965745971255,-46.22048998999156,-12.022676233967744,-252.1452704633763,-193.1431736626388,-150.94,-124.22802641695304,-137.37103014367688,-52.907270382015426,-43.92947660832577,-105.51780310221736,-25.896147731185494,-26.699419022349566,-49.43570121148758,-27.131542924246173,-47.867065800221866,-42.35006615970659,-26.77268263215471,-21.87803875737307,-11.933036763911382,-23.194659492595967,-21.387675235903668,-100,-47.1732143735048,-10.083848682355256,-33.598678582751155,-18.908235497274674,-37.90770196735737,-30.75340845944626,-29.212000000000003,-100,-46.66656670595712,-100,-100,-100,-100,-100,-100,-100,-69.07673320142341
